index,img,clutter,firstfixtotarget,iousfixmap,iousgradcam,gtcs,scs,targetsize,eccentricities,eccentricity scaled 0-1,precisions_fixmap,precisions_gradcam,accuracies_fixmap,accuracies_gradcam,ious_gradcamfixmap,avetargetsaliency,confidence,fixmapproportional_area,gradcamproportional_area,precisionsratio,log precision ratio,accuracyratio,log accuracy ratio,iou ratio,log iou ratio
146,523waste container,102,5.5,0.2029729019,0.4560634294,0.535450903,0.3173777315,0.1379667734,167.6439595,0.5853490207,0.963371488,0.7248127286,0.2045514803,0.5515687141,0.2790198014,0.1185179544,99.99649525,0.02929431489,0.104990093,1.324652459,0.2811501301,0.3820573956,-0.9621844315,0.4569611955,-0.7831568032
115,433seashore,114,4.222222222,0.3359671626,0.174428063,0.6875332907,0.7500572738,0.1055204999,142.3777231,0.4971289214,0.7500572738,0.1827527432,0.3783221632,0.7929281257,0.1157163392,0.1033850679,99.99991655,0.05322359396,0.4578326475,3.94317228,1.371985547,0.4836325329,-0.7264298902,1.875892188,0.6290843797
109,546couch,95,2.157894737,0.1308827875,0.2781846187,1,0.8322387207,0.4512238988,109.1140245,0.3809847224,0.7272272987,1,0.1376398422,0.2781846187,0.1528106361,0.1916048751,99.96235371,0.08540161561,0.1255235482,0.7299280185,-0.3148093545,0.5123099312,-0.6688255027,0.4888629662,-0.7156730616
48,528bookcase,117,5.333333333,0.2544010558,0.5894198378,0.1720087263,0.2214242968,0.243011736,138.0633557,0.4820647893,0.8075254339,0.9909800302,0.2708228801,0.5925990968,0.3783343213,0.234787101,99.86232519,0.08149977138,0.1453193111,0.8167250187,-0.2024528152,0.4660194175,-0.7635279773,0.4410949373,-0.8184951493
72,539waste container,93,3.444444444,0.2427945117,0.5731463475,0.1659814543,0.08041205412,0.1469958848,107.0066918,0.3736267173,0.9195879459,0.6279446628,0.248061051,0.8678611422,0.1925679722,0.2304841819,99.99810457,0.039652492,0.2031580552,1.457160785,0.3764898748,0.2939656838,-1.22429224,0.4335009775,-0.8358612279
36,431toaster,119,2.421052632,0.1322260965,0.3254643809,0.9140235388,0.9305987914,0.1923853071,112.0976078,0.391402262,0.7916132576,0.4663588954,0.1369945494,0.5186018507,0.1472543639,0.1998716042,99.99406338,0.03329370523,0.2139368999,1.68279267,0.520454717,0.278081791,-1.279839996,0.4239678029,-0.8580977631
139,601rocking chair,111,4.714285714,0.08602005789,0.2239602105,0.3847131305,0.441252302,0.04871208657,193.7251413,0.6764145996,0.1569060773,0.2392760878,0.1599499374,0.7777221527,0.3136311128,0.1922880773,99.85907674,0.04965706447,0.1583295229,0.6695631291,-0.4011298254,0.215748582,-1.533641522,0.4104119144,-0.8905939543
192,439sliding door,102,4.315789474,0.3798494084,0.2621874739,0.329936497,0.0326880935,0.08392623076,103.5944396,0.3617124286,0.9673119065,0.2690723419,0.3847886096,0.9110852826,0.1174804771,0.2598623086,99.95703101,0.0333851547,0.2841761927,3.502002025,1.253334812,0.4286124391,-0.8472021737,1.432282694,0.3592694612
124,651notebook computer,90,5.666666667,0.3043114774,0.7588966235,0.2261453792,0.2523587587,0.07953055937,156.67911,0.5470639315,0.5792883938,0.833750268,0.3906477578,0.8942123419,0.2850617493,0.2139459634,99.985075,0.05363206828,0.08529797287,0.6984156522,-0.3589408631,0.4430903442,-0.8139815926,0.4087824914,-0.8945720703
24,761water bottle,115,3.684210526,0.1412103746,0.1140795941,0.3385683195,0.5815423515,0.2390550221,110.0114834,0.384118308,1,0.3385683195,0.1412103746,0.1467955421,0,0.183420943,96.57342434,0.03375704923,0.103648834,2.897566828,1.06387136,0.9643792971,-0.03627060008,1.218656264,0.1977488291
46,722soup bowl,110,1.210526316,0.1468814636,0.4971888018,1,1,0.2092790733,65.08321006,0.2272458452,1,1,0.1468814636,0.4971888018,0.2954239175,0.172721438,99.72135425,0.03073921658,0.1040512117,1,0,0.3093157085,-1.173392813,0.3093157085,-1.173392813
100,589rocking chair,89,4.714285714,0.1622733288,0.4229781145,0.1942400912,0.233221744,0.1598719707,158.5963029,0.5537580409,0.7232584091,0.7417735957,0.1730160546,0.4960149487,0.1609694251,0.2285532365,99.97412562,0.0382441701,0.1069044353,0.9753713263,-0.02493703304,0.3616811224,-1.016992333,0.3978799921,-0.9216048465
150,530coffee mug,102,3,0.2082027307,0.5782794032,0.3170409511,0.001100594321,0.1109525987,80.14766062,0.2798451837,0.8626458287,0.8300076479,0.2153415023,0.6559701082,0.2611447991,0.427757706,99.97921586,0.02769699741,0.08768785246,1.038854623,0.03811878262,0.3383657907,-1.083627748,0.3709168288,-0.9917774226
122,578coffee mug,125,3.526315789,0.206701341,0.578023314,0.8431239211,0.651303487,0.1525011431,107.5407468,0.3754914344,0.6426135739,0.8455824659,0.2335492124,0.6462381067,0.2612000358,0.1459814212,99.99368191,0.05542447798,0.1165493065,0.7627710944,-0.2707973,0.3711293355,-0.991204664,0.3685250836,-0.9982465001
71,504pole,124,6.818181818,0.2527548209,0,0.5043565444,0.4165859955,0.03984148758,164.0427645,0.5727750156,0.4144885447,0,0.3931140015,0,0,0.1872605933,98.42998385,0.03778692273,0.2553939948,42.44885447,3.748299927,40.31140015,3.696634311,26.27548209,3.268636265
83,521beer glass,116,4.947368421,0.2217260739,0.6291423284,0.8888702719,0.9926675978,0.1979332419,155.9103369,0.5443796679,0.5929469274,0.9113643028,0.2615351445,0.6701472309,0.2858730052,0.08725446732,99.95675683,0.08730376467,0.1455448865,0.6544066506,-0.4240263308,0.3992299492,-0.9182177143,0.3625578586,-1.014571208
113,673orange,169,4.933333333,0.1926960707,0.5834330287,0.5998545455,0.4276035617,0.0759884164,119.892229,0.4186181181,0.3564653504,0.5911272727,0.2954910141,0.9781771502,0.1777439604,0.1364317601,100,0.06299039781,0.125743027,0.6096302181,-0.4949027055,0.3091460009,-1.173941619,0.3415651994,-1.074216698
4,421tray,110,3.111111111,0.1975279773,0.2647909617,0.7662076529,0.8647048875,0.1825026673,111.6230934,0.3897454378,1,0.591213746,0.1975279773,0.3241356272,0.0001343965594,0.1985112541,99.35747981,0.03604938272,0.100057918,1.679934976,0.5187550879,0.6210890441,-0.4762808191,0.7552212635,-0.2807445084
110,579sewing machine,145,1.894736842,0.1448428458,0.4731530797,0.8215123225,0.9912638323,0.2146441091,120.0396255,0.4191327705,0.9912638323,0.8215123225,0.1450279774,0.5273667168,0.1602491743,0.2128218021,99.99998808,0.03140374943,0.137789971,1.204147918,0.1857721952,0.2884956819,-1.243075161,0.3204840294,-1.137922834
22,701sliding door,169,4.266666667,0.2090630359,0.08953896768,0.1421347416,0.7318537384,0.1083310471,184.5173373,0.6442644458,0.7318537384,0.1289166267,0.2264055377,0.2266869267,0.04719831272,0.04366299393,99.77833629,0.03351318397,0.1904892547,5.340280399,1.675278161,0.9988111344,-0.001189572822,2.200776651,0.7888103211
123,406waste container,146,6.307692308,0.2203600951,0.1115838185,0.4858685376,0.3792116974,0.02734339278,147.1231369,0.5136981038,0.3092816275,0.1115838185,0.4338907469,1,0.1565407772,0.4552164576,99.88988638,0.0383600061,0.245048011,2.626020728,0.965469669,0.439495789,-0.8221271431,1.894660803,0.6390398266
57,489pillow,133,4.571428571,0.1560525524,0.06403323425,0.5429182909,0.7541969431,0.02161255906,71.09322496,0.2482305341,0.1949386119,0.06833295116,0.4389280677,0.5043723554,0.09266606937,0.4578357284,95.46758533,0.04866331352,0.1595244627,2.616250363,0.9617421334,0.8727686528,-0.1360847607,2.242946078,0.8077902151
101,482bath towel,83,4.5,0.1861900148,0.09028565536,0.1575995702,0.4325455899,0.07628105472,203.4654421,0.7104240297,0.3396911053,0.1176036,0.2917998721,0.2798913043,0.197966242,0.1518708969,99.97517467,0.06552659656,0.1815454961,2.740448588,1.008121625,1.041079424,0.04025808249,1.956311838,0.6710609854
128,474bathtub,114,5.666666667,0.370900932,0.104489231,0.6634150296,0.6605532787,0.08577351014,180.0530993,0.6286770226,0.6605532787,0.1305698922,0.4582415239,0.3434501386,0.1770020637,0.06933610429,99.99947548,0.05950312452,0.225618046,4.770248225,1.562398342,1.324773915,0.2812418148,3.326958602,1.202058554
32,637microwave oven,119,3.210526316,0.3105725219,0.4473761792,0.09454391803,0.04469678666,0.2437494284,122.5821609,0.4280103385,1,0.961812708,0.3105725219,0.4554663465,0.3832509707,0.2009401184,99.9997735,0.07570187471,0.1154275263,1.039294909,0.03854251121,0.6887125661,-0.3729312705,0.7008946607,-0.3553976733
28,598cup,144,3.722222222,0.206892393,0.7139037433,0.5454092269,0.4662028511,0.1546593507,167.0424879,0.5832489101,0.4680444717,0.895404695,0.2704982655,0.7788552507,0.2302616152,0.1417027727,99.65444207,0.08938271605,0.1345282731,0.5279898308,-0.6386782553,0.3555763434,-1.034015303,0.2996149627,-1.205257086
181,728bath towel,140,4.842105263,0.2552773439,0.1799819348,0.165037907,0.3920105578,0.1836976071,162.7124895,0.5681302009,0.5143901325,0.2532319558,0.3363313531,0.3835584614,0.2320441989,0.1910734087,99.80075955,0.1201097394,0.2782380735,1.992121856,0.6892003301,0.8799997639,-0.1278336398,1.39632931,0.3338468718
62,608pole,125,6.166666667,0.05238445438,0.03586544888,0.7337810242,0.560957506,0.0148513946,124.6518221,0.435236809,0.05727716954,0.03793590952,0.3801313629,0.3965517241,0,0.2146367517,99.95263815,0.09856424326,0.1552446273,1.403481653,0.3389560446,0.9596106466,-0.04122765321,1.360162299,0.30760403
194,707pillow,80,5,0.2656557472,0.09378948846,0.1147766323,0.456898268,0.03603718945,141.8831972,0.4954022249,0.456898268,0.1147766323,0.3882591778,0.3390289291,0.2092185231,0.1446532598,94.0449059,0.03062338058,0.1064471879,3.741872652,1.319586195,1.141049193,0.1319481836,2.655911993,0.976788096
10,562waste container,89,4.944444444,0.1799148457,0.698686831,0.773709551,0.6330195258,0.1694619723,142.3808146,0.4971397157,0.8913877266,0.8380173926,0.1839473306,0.8077780976,0.2095712639,0.1765887633,99.99907017,0.03497027892,0.1633470508,1.062935424,0.06103434855,0.2371637626,-1.439004395,0.2679813387,-1.316837933
125,446bookcase,98,1.263157895,0.1591752744,0.640029118,0.8001706053,0.9402798601,0.3015028197,80.19173197,0.2799990642,0.9857571214,1,0.1595422008,0.640029118,0.2483787698,0.2858920179,99.99513626,0.04879743941,0.1929705838,0.98589814,-0.01420223596,0.2608224711,-1.34391529,0.2602579941,-1.346081855
185,496dishwasher,135,7.2,0.3582417582,0.1587111098,0.2429760997,0.3787855257,0.04363359244,126.8627062,0.4429563765,0.5569187762,0.168128655,0.5010479251,0.7391365097,0.1665333005,0.2343410025,99.99970198,0.03925621094,0.191824417,3.182636597,1.157709972,0.6821826443,-0.3824578502,2.182676403,0.7805518316
118,456window screen,106,2.263157895,0.1572155484,0.1040028172,0.2264341623,0.2403852128,0.03636640756,50.80940118,0.177407127,0.1862068966,0.1053403349,0.5024308466,0.8911986588,0.095367399,0.2789140071,98.49070311,0.09812528578,0.3076665143,1.701112596,0.5312825055,0.5686103076,-0.5645599519,1.466766809,0.3830605288
186,432teapot,108,5.933333333,0.2981524422,0.1497460974,0.3305961648,0.498536337,0.05790580704,148.3698944,0.5180513072,0.5073183149,0.1889595595,0.4196672984,0.4191408718,0.229281768,0.2294521235,98.44298363,0.04790123457,0.1284438348,2.600117914,0.9555567955,1.001226699,0.001225947075,1.929013899,0.6570089391
119,716rocking chair,95,4.5625,0.3975204432,0.1950479195,0.6930071444,0.3850998258,0.05140070111,192.2309388,0.671197412,0.6057885569,0.1963147386,0.536235322,0.9679753291,0.172893843,0.3345164952,99.26512837,0.04549916171,0.2534430727,2.984704636,1.093500793,0.5585369137,-0.5824345683,1.987440029,0.6868473932
164,573desk,157,4.928571429,0.3083921482,0.2026699443,0.5060683037,0.5201052236,0.06355128791,195.3022568,0.6819212877,0.4203682826,0.2393451877,0.5365502686,0.5694551036,0.4208583467,0.287818027,99.99328852,0.08111568358,0.1512025606,1.725993939,0.5458030809,0.9432141769,-0.05846189921,1.497118689,0.4035423867
117,796bookcase,127,3.727272727,0.1233317558,0.04904425879,0.4513604788,0.2411467116,0.01450998323,37.1609046,0.1297517619,0.1373313659,0.04980643036,0.5474789916,0.7621848739,0.2070198501,0.436543542,99.99557734,0.05784484073,0.2220454199,2.463470317,0.9015710537,0.7219501578,-0.325799176,2.258166306,0.8145531151
15,507mountain bike,115,4.3125,0.4625298964,0.1852881773,0.1242572374,0.3506521274,0.0385916781,109.7969279,0.3833691615,0.7442805217,0.1852881773,0.5499210111,1,0.1369024969,0.191418335,99.92499948,0.02851394604,0.2082792257,3.862397265,1.351288044,0.5543772387,-0.5899098877,2.419654395,0.8836247179
143,712rocking chair,111,4,0.1038272254,0.5036952591,0.575105561,0.680022494,0.09747904283,179.3791023,0.6263236813,0.3054969774,0.575554757,0.1359059353,0.8013634374,0.04399900487,0.1378353021,99.60563183,0.04336534065,0.1357232129,0.5388001269,-0.6184105989,0.1798280877,-1.715753953,0.2215851195,-1.506948476
145,471window screen,125,6,0.5080999893,0.160181754,0.1890979148,0.1598852841,0.0516872428,187.7702819,0.6556224927,0.8488976519,0.1645965549,0.5586223166,0.8565699457,0.1264505893,0.3334951495,99.86627102,0.03401310776,0.2689833867,4.919327604,1.593171855,0.6561759029,-0.4213263813,3.04439211,1.113301246
45,450window screen,124,5.6,0.5286195286,0.09895670644,0.3531234426,0.971689284,0.04037189453,179.7031893,0.62745527,0.8816097333,0.1029663496,0.569012383,0.7176079734,0.08296464928,0.1984045089,99.66008067,0.02605700351,0.2813656455,7.892701999,2.065938535,0.7957752033,-0.2284385409,4.943427038,1.598058823
163,690window screen,182,5.333333333,0.2143341113,0.07431095305,0.487242693,0.5258855586,0.03792714525,220.6096521,0.7702850981,0.2873145625,0.08294650575,0.4576434657,0.4164925253,0.1993121138,0.09440700978,99.24720526,0.06041152263,0.1904404816,3.198770735,1.162766591,1.096486897,0.09211133897,2.660794394,0.9786247228
17,720digital clock,100,2.842105263,0.1321249923,0.6723807204,0.8227595386,0.3019397055,0.1974455114,105.049776,0.3667939106,1,0.9797249335,0.1321249923,0.6818687087,0.1354841441,0.2935260558,99.97903705,0.02608748666,0.1374180765,1.020485557,0.02027855031,0.205421911,-1.582689313,0.2082781474,-1.568880845
6,708bookcase,108,4.789473684,0.1109357715,0.6366890089,0.02064595258,0.0417949846,0.3747477519,122.3744995,0.4272852637,1,1,0.1109357715,0.6366890089,0.1742385527,0.2622290073,100,0.04157293096,0.2385977747,1,0,0.1870076185,-1.676605922,0.1870076185,-1.676605922
176,591teapot,142,4.705882353,0.5347392936,0.3790153349,0.3623352166,0.198837692,0.04294467307,177.8448175,0.6209665416,0.8578248236,0.3790153349,0.5867404884,1,0.2592413236,0.4974229887,99.34228063,0.0293735711,0.1133058985,2.230824201,0.8023711138,0.5908321667,-0.5262232838,1.400302879,0.3366885555
167,751table lamp,126,5.3,0.3025439848,0.01988862371,0.1976434022,0.6308016878,0.02634354519,146.9660392,0.5131495783,0.3835141652,0.02145524552,0.5889840315,0.2140708169,0.09750932074,0.1649897393,99.82301593,0.04045724737,0.2628440786,12.51028751,2.526551307,2.673190733,0.9832727902,10.45695472,2.347267281
55,787television,92,5.25,0.5385038504,0,0.6386838757,0.8235541535,0.03921963115,143.8547464,0.5022861257,0.8235541535,0,0.6087362039,0,0,0.2538450859,99.7998178,0.02898948331,0.1676878525,83.35541535,4.423113578,61.87362039,4.125093924,54.85038504,4.004609207
199,495window screen,140,5.444444444,0.2298756161,0,0.3665205503,0.1957860172,0.01933851547,180.3506531,0.6297159674,0.2680257217,0,0.617591425,0,0.02188552189,0.2724040443,99.672544,0.04456028045,0.1404724889,27.80257217,3.325128541,62.7591425,4.139304265,23.98756161,3.17753543
81,682tabby cat,114,4.615384615,0.3432855452,0.1274736453,0.03505031977,0.02350391732,0.02569120561,184.0713657,0.6427072825,0.4350725121,0.1366813743,0.6193640247,0.6542477456,0.2974071687,0.2934963392,97.11288214,0.03657369303,0.1229751562,3.034281035,1.109974505,0.94748387,-0.05394536587,2.569841983,0.9438444118
161,436mountain bike,117,7.25,0.007603305785,0.4087802745,0.3663003663,0.6417622053,0.04558451456,220.4229318,0.7696331417,0.01481386062,0.4087802745,0.0153805002,1,0.07621132637,0.2389536731,98.65838885,0.0473281512,0.1115134888,0.05925269678,-2.825943985,0.02512920812,-3.683724439,0.04203470617,-3.169259665
156,734front curtain,109,4.454545455,0.3877859449,0.2780047302,0.6601661925,0.8933712458,0.05455265966,138.7739825,0.4845460281,0.5015994313,0.2903877826,0.6308672329,0.8670093876,0.2515656932,0.07126377413,93.84625554,0.06861149215,0.1628776101,1.703129957,0.5324677095,0.7307415884,-0.313695386,1.381178513,0.3229371295
51,672barber chair,142,5.785714286,0.2973357016,0,0.03177453353,0.428361653,0.0154671544,154.9304193,0.540958168,0.3511642542,0,0.6598344501,0,0,0.1565674168,99.96824265,0.02906264289,0.1561835086,36.11642542,3.58674776,66.98344501,4.2044455,30.73357016,3.425355548
131,795window screen,93,4.5,0.3831106213,0,0.4029085826,0.620151047,0.02569120561,177.2542021,0.618904337,0.4773429454,0,0.659943047,0,0.02374225951,0.09163994881,99.68403578,0.03551897577,0.1831976833,48.73429454,3.886382982,66.9943047,4.204607611,39.31106213,3.671505958
157,612switch,142,6.125,0.6032485234,0.1680609501,0.5150027743,0.9173076923,0.04801097394,206.9499789,0.7225907086,0.8511217949,0.1680609501,0.6744126984,1,0.1331682957,0.07632930845,99.55468178,0.03804298125,0.285675964,4.836106931,1.576110044,0.6776363351,-0.3891445139,3.444037129,1.236644367
135,454passenger car,78,3.823529412,0.6024826508,0.269252389,0.3937196289,0.6589960974,0.05465020576,129.9220077,0.4536382952,0.8294980487,0.282138124,0.6876394467,0.8549754574,0.2233026874,0.1886252461,98.89010191,0.0453040695,0.1656089011,2.87363401,1.055577434,0.8065424755,-0.2149987163,2.19329422,0.7854046238
21,592plate rack,150,5.2,0.3256088561,0,0.9654154573,0.6341085271,0.019362902,100.056958,0.3493608869,0.3800172265,0,0.6945843829,0,0,0.1859395356,99.90620017,0.0353909465,0.1239262308,39.00172265,3.663605816,70.45843829,4.255023008,33.56088561,3.51336127
155,790vase,135,4.285714286,0.2907810338,0.1321299639,0.1310130662,0.3122660524,0.02022252705,155.8290738,0.5440959281,0.3328534408,0.1393918088,0.6970153753,0.7172143503,0.4069842386,0.1778100532,99.57265854,0.04234720317,0.1040512117,2.294994911,0.8307306261,0.9722241799,-0.02816886337,2.11623943,0.7496406599
